route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
001,107.0.1,1020921,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395756,55533,0,0
001,107.0.1,1020928,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55534,0,0
001,107.0.1,1020920,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55533,0,0
001,107.0.1,1020927,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55534,0,0
001,107.0.1,1020919,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395757,55533,0,0
001,107.0.1,1020929,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55534,0,0
001,107.0.1,1020918,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395754,55533,0,0
001,107.0.1,1020917,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395758,55534,0,0
001,107.0.1,1020916,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395759,55533,0,0
001,107.0.1,1020915,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395760,55534,0,0
001,107.0.1,1020914,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395761,55533,0,0
001,107.0.1,1020913,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395762,55534,0,0
001,107.0.1,1020912,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395748,55533,0,0
001,107.0.1,1020911,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55534,0,0
001,107.0.1,1020910,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395746,55533,0,0
001,107.0.1,1020909,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55534,0,0
001,107.0.1,1020908,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55533,0,0
001,107.0.1,1020907,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55534,0,0
001,107.0.1,1020906,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395757,55533,0,0
001,107.0.1,1020905,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395758,55534,0,0
001,107.0.1,1020904,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395754,55533,0,0
001,107.0.1,1020903,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395760,55534,0,0
001,107.0.1,1020902,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395759,55533,0,0
001,107.0.1,1020901,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395762,55534,0,0
001,107.0.1,1020900,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395761,55533,0,0
001,107.0.1,1020899,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55534,0,0
001,107.0.1,1020898,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395748,55533,0,0
001,107.0.1,1020897,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55534,0,0
001,107.0.1,1020896,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395746,55533,0,0
001,107.0.1,1020895,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55534,0,0
001,107.0.1,1020894,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55533,0,0
001,107.0.1,1020893,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395763,55534,0,0
001,107.0.1,1020892,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395753,55533,0,0
001,107.0.1,1020891,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395754,55534,0,0
001,107.0.1,1020890,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395758,55533,0,0
001,107.0.1,1020889,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395759,55534,0,0
001,107.0.1,1020888,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395760,55533,0,0
001,107.0.1,1020887,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395761,55534,0,0
001,107.0.1,1020886,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395762,55533,0,0
001,107.0.1,1020885,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395748,55534,0,0
001,107.0.1,1020884,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55533,0,0
001,107.0.1,1020883,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395746,55534,0,0
001,107.0.1,1020882,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55533,0,0
001,107.0.1,1020881,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55534,0,0
001,107.0.1,1020880,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55533,0,0
001,107.0.1,1020879,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395753,55534,0,0
001,107.0.1,1020878,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395752,55533,0,0
001,107.0.1,1020877,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395755,55534,0,0
001,107.0.1,1020876,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395754,55533,0,0
001,107.0.1,1020875,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395760,55534,0,0
001,107.0.1,1020874,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395759,55533,0,0
001,107.0.1,1020873,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395762,55534,0,0
001,107.0.1,1020872,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395761,55533,0,0
001,107.0.1,1020871,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55534,0,0
001,107.0.1,1020870,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395748,55533,0,0
001,107.0.1,1020869,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55534,0,0
001,107.0.1,1020868,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395746,55533,0,0
001,107.0.1,1020867,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55534,0,0
001,107.0.1,1020926,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55533,0,0
001,107.0.1,1020925,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395752,55534,0,0
001,107.0.1,1020924,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395753,55533,0,0
001,107.0.1,1020923,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395754,55534,0,0
001,107.0.1,1020922,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395755,55533,0,0
001,107.0.1,1020865,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395762,55534,0,0
001,107.0.1,1020864,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395759,55533,0,0
001,107.0.1,1020863,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395750,55534,0,0
001,107.0.1,1020866,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395761,55532,0,0
001,107.0.1,1020930,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395749,55534,0,0
001,107.0.1,1020931,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395748,55533,0,0
001,107.0.1,1020932,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395747,55534,0,0
001,107.0.1,1020933,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395746,55532,0,0
001,107.0.1,1029395,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395752,55534,0,0
001,107.0.1,1029397,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395751,55533,0,0
001,107.0.1,1029396,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395755,55534,0,0
001,107.0.1,1029398,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,395753,55532,0,0
001,107.0.1,1020991,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395754,55539,0,0
001,107.0.1,1020997,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395759,55539,0,0
001,107.0.1,1020990,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395758,55540,0,0
001,107.0.1,1020998,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395761,55539,0,0
001,107.0.1,1020989,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395760,55540,0,0
001,107.0.1,1020999,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395748,55539,0,0
001,107.0.1,1020988,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395762,55540,0,0
001,107.0.1,1020987,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395746,55539,0,0
001,107.0.1,1020986,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395750,55540,0,0
001,107.0.1,1020985,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395751,55539,0,0
001,107.0.1,1020984,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395749,55540,0,0
001,107.0.1,1020983,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395757,55539,0,0
001,107.0.1,1020982,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395747,55540,0,0
001,107.0.1,1020981,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395754,55539,0,0
001,107.0.1,1020980,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395758,55540,0,0
001,107.0.1,1020979,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395759,55539,0,0
001,107.0.1,1020978,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395760,55540,0,0
001,107.0.1,1020977,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395761,55539,0,0
001,107.0.1,1020976,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395762,55540,0,0
001,107.0.1,1020975,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395748,55539,0,0
001,107.0.1,1020974,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395750,55540,0,0
001,107.0.1,1020973,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395746,55539,0,0
001,107.0.1,1020972,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395749,55540,0,0
001,107.0.1,1020971,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395751,55539,0,0
001,107.0.1,1020970,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395747,55540,0,0
001,107.0.1,1020969,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395753,55539,0,0
001,107.0.1,1020968,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395763,55540,0,0
001,107.0.1,1020967,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395758,55539,0,0
001,107.0.1,1020966,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395754,55540,0,0
001,107.0.1,1020965,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395760,55539,0,0
001,107.0.1,1020964,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395759,55540,0,0
001,107.0.1,1020963,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395762,55539,0,0
001,107.0.1,1020962,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395761,55540,0,0
001,107.0.1,1020961,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395750,55539,0,0
001,107.0.1,1020960,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395748,55540,0,0
001,107.0.1,1020959,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395749,55539,0,0
001,107.0.1,1020958,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395746,55540,0,0
001,107.0.1,1020957,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395747,55539,0,0
001,107.0.1,1020956,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395751,55540,0,0
001,107.0.1,1020955,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395763,55539,0,0
001,107.0.1,1020954,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395753,55540,0,0
001,107.0.1,1020953,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395754,55539,0,0
001,107.0.1,1020952,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395758,55540,0,0
001,107.0.1,1020951,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395759,55539,0,0
001,107.0.1,1020950,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395760,55540,0,0
001,107.0.1,1020949,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395761,55539,0,0
001,107.0.1,1020948,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395762,55540,0,0
001,107.0.1,1020947,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395748,55539,0,0
001,107.0.1,1020946,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395750,55540,0,0
001,107.0.1,1020945,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395746,55539,0,0
001,107.0.1,1020944,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395749,55540,0,0
001,107.0.1,1020943,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395751,55539,0,0
001,107.0.1,1020942,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395747,55540,0,0
001,107.0.1,1020941,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395753,55539,0,0
001,107.0.1,1020940,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395752,55540,0,0
001,107.0.1,1020939,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395755,55539,0,0
001,107.0.1,1020938,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395754,55540,0,0
001,107.0.1,1020996,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395759,55539,0,0
001,107.0.1,1020995,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395762,55540,0,0
001,107.0.1,1020994,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395761,55539,0,0
001,107.0.1,1020993,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395750,55540,0,0
001,107.0.1,1020992,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395748,55539,0,0
001,107.0.1,1020936,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395749,55540,0,0
001,107.0.1,1020935,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395746,55539,0,0
001,107.0.1,1020934,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395747,55540,0,0
001,107.0.1,1020937,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395751,55538,0,0
001,107.0.1,1021000,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395752,55540,0,0
001,107.0.1,1021001,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395753,55539,0,0
001,107.0.1,1021002,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395755,55540,0,0
001,107.0.1,1021003,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395762,55538,0,0
001,107.0.1,1029399,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395754,55540,0,0
001,107.0.1,1029401,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395759,55539,0,0
001,107.0.1,1029400,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,395750,55540,0,0
001,107.0.1,1029402,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,395761,55538,0,0
002,107.0.1,1021365,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395802,55549,0,0
002,107.0.1,1021375,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395801,55548,0,0
002,107.0.1,1021364,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395805,55549,0,0
002,107.0.1,1021376,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395800,55548,0,0
002,107.0.1,1021363,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395807,55549,0,0
002,107.0.1,1021377,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395799,55548,0,0
002,107.0.1,1021362,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395804,55549,0,0
002,107.0.1,1021361,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395806,55548,0,0
002,107.0.1,1021360,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395808,55549,0,0
002,107.0.1,1021359,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395809,55548,0,0
002,107.0.1,1021358,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395810,55549,0,0
002,107.0.1,1021357,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395811,55548,0,0
002,107.0.1,1021356,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395803,55549,0,0
002,107.0.1,1021355,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395801,55548,0,0
002,107.0.1,1021354,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395802,55549,0,0
002,107.0.1,1021353,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395800,55548,0,0
002,107.0.1,1021352,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395805,55549,0,0
002,107.0.1,1021351,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395799,55548,0,0
002,107.0.1,1021350,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395807,55549,0,0
002,107.0.1,1021349,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395806,55548,0,0
002,107.0.1,1021348,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395812,55549,0,0
002,107.0.1,1021347,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395804,55548,0,0
002,107.0.1,1021346,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395809,55549,0,0
002,107.0.1,1021345,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395808,55548,0,0
002,107.0.1,1021344,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395811,55549,0,0
002,107.0.1,1021343,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395810,55548,0,0
002,107.0.1,1021342,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395801,55549,0,0
002,107.0.1,1021341,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395803,55548,0,0
002,107.0.1,1021340,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395800,55549,0,0
002,107.0.1,1021339,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395802,55548,0,0
002,107.0.1,1021338,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395799,55549,0,0
002,107.0.1,1021337,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395805,55548,0,0
002,107.0.1,1021336,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395806,55549,0,0
002,107.0.1,1021335,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395807,55548,0,0
002,107.0.1,1021334,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395804,55549,0,0
002,107.0.1,1021333,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395812,55548,0,0
002,107.0.1,1021332,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395808,55549,0,0
002,107.0.1,1021331,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395809,55548,0,0
002,107.0.1,1021330,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395810,55549,0,0
002,107.0.1,1021329,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395811,55548,0,0
002,107.0.1,1021328,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395803,55549,0,0
002,107.0.1,1021327,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395801,55548,0,0
002,107.0.1,1021326,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395802,55549,0,0
002,107.0.1,1021325,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395800,55548,0,0
002,107.0.1,1021324,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395805,55549,0,0
002,107.0.1,1021323,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395799,55548,0,0
002,107.0.1,1021322,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395807,55549,0,0
002,107.0.1,1021321,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395806,55548,0,0
002,107.0.1,1021320,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395812,55549,0,0
002,107.0.1,1021319,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395804,55548,0,0
002,107.0.1,1021318,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395809,55549,0,0
002,107.0.1,1021317,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395808,55548,0,0
002,107.0.1,1021316,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395811,55549,0,0
002,107.0.1,1021315,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395810,55548,0,0
002,107.0.1,1021314,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395801,55549,0,0
002,107.0.1,1021313,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395803,55548,0,0
002,107.0.1,1021312,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395800,55549,0,0
002,107.0.1,1021311,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395802,55548,0,0
002,107.0.1,1021370,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395799,55549,0,0
002,107.0.1,1021368,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395805,55548,0,0
002,107.0.1,1021367,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395806,55549,0,0
002,107.0.1,1021366,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395807,55548,0,0
002,107.0.1,1021369,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395804,55549,0,0
002,107.0.1,1021309,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395808,55548,0,0
002,107.0.1,1021308,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395809,55549,0,0
002,107.0.1,1021307,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395810,55548,0,0
002,107.0.1,1021310,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395811,55547,0,0
002,107.0.1,1021371,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395803,55548,0,0
002,107.0.1,1021372,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395801,55549,0,0
002,107.0.1,1021373,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395802,55548,0,0
002,107.0.1,1021374,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395800,55547,0,0
002,107.0.1,1029403,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395805,55548,0,0
002,107.0.1,1029405,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395799,55549,0,0
002,107.0.1,1029404,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,395807,55548,0,0
002,107.0.1,1029406,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,395806,55547,0,0
002,107.0.1,1021435,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395804,55559,0,0
002,107.0.1,1021442,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395806,55558,0,0
002,107.0.1,1021434,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395808,55559,0,0
002,107.0.1,1021443,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395809,55558,0,0
002,107.0.1,1021433,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395810,55559,0,0
002,107.0.1,1021444,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395811,55558,0,0
002,107.0.1,1021432,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395803,55559,0,0
002,107.0.1,1021431,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395801,55558,0,0
002,107.0.1,1021430,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395802,55559,0,0
002,107.0.1,1021429,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395800,55558,0,0
002,107.0.1,1021428,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395805,55559,0,0
002,107.0.1,1021427,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395799,55558,0,0
002,107.0.1,1021426,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395807,55559,0,0
002,107.0.1,1021425,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395806,55558,0,0
002,107.0.1,1021424,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395804,55559,0,0
002,107.0.1,1021423,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395809,55558,0,0
002,107.0.1,1021422,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,395808,55559,0,0
